tweet,label
realize worshipping god uhuru worshipping true god kimeumana hapa,neutral
people haven t understood point devolution siku hizi hata kama mko opposition governor na mps know jobs ll benefit good exandle kakamega,fact
come home deliver wajaluo remember airport lift come,neutral
let s wait uhunye alituambia hivo tu,neutral
tafuta ule kijana alileta kisirani umnunulie soda sasa,neutral
soon going supreme nullify election huezi iba unafikiri hatujui,fake
votes mister chembukati exceeds number votes cast god tuambiane ukweli,fake
kama nani bro s,neutral
pia mm niko ndani remember kindly pia mm ni husler,neutral
man leech,fake
baada ya hasira tomorrow morning sc orengo_james tell truth compelling evidence scok annul election president babaman fizzle retirement,fake
remember exactly knew headed home hongera h,neutral
better bring chaos played game fairly bro achana tu naye,neutral
immediately william declared winner import machine japan celebrate th marry luhya mkalenjin lady searching rigathi ndindinyoro honmoses_kuria ahmednasirlaw junetmohamed,neutral
thank president recognizing narok peace ambassadorkenyanimimikenyaniwewe,neutral
ahmednasirlaw oleitumbi baba early retirement remember history,neutral
congratulations shove revenge moi asante kwa kutuleta opposition years,neutral
usijali ata churchill pay vip tickets miss jokes,neutral
issue baba s stronghold way guys delayed like lossed parliamentary bid conceded defeat early possible truth lossed straight fail,fact
miguna ve big problem wewe pigania ticket urudi kenya wachana na mambo ya presidential election,neutral
kalasinga_ manage defeat ni ngumu,neutral
leadership comes god hated mungu ako binguni thing argue,neutral
leo tweets za watu wa azimio ni quotes za bible wengine wamegeuka kuwa motivational speakers sisi bado tunachunga kura ya salute yellow brigade,neutral
mengine mwachie mungu,neutral
mungaikihanya rigathi davidndii yeyoye atatwanga million aapishwe hata kama ni 59pm,fake
mutahi ngunyi t buy kikuyu ahaahaaaa onasasa kanini uda winning central mutahingunyi robertalai migunamiguna,fake
weeeeh hizi picha za week kwani mnatoa wapi,fake
t care ll attend bora sword ifikie mr,neutral
aty wajaka wote wanaangalia citizen tv sai,fake
ule jamaa wa age t matter alisemaje,neutral
s happening nikama,neutral
charch0 sorry bro heal weka siasa kwa lungs,neutral
senior chief thief hustler president elect machos tu sasa sisi wa asimio tutasimia wapi,fact
want know demotivated voters coming vote esp counts lot percent turnout babas strong hold,fake
kwenda uko s time null void brother retire peacefully,neutral
dear kenyans atashindwa na wale tunapenda memes mniachie atwolidza huyu mzee ametusumbua sana m preparing folder memes majority win fearless shenzi sana,neutral
wait iebc kenya declare william samoei president elect let s peaceful hope start reconciliatory tone referring baba mzee wa kitendawili,neutral
said hakuna deep state nini huwa mbaya na nyinyi,neutral
let ledamalekina bomas mic announce kwani n kesho,fake
acha uhuru aende ndo tupate uhuru,neutral
wetangulam dralfredmutua ktnnewske papa wa roma trust gonna form government tomorrow,fake
pole sana mhesh late prepare phase opposition zoea rais wako mapema th,neutral
kipmurkomen hongera sana follow sworn,neutral
new goverment inshaallah healthcare problem past simple solutions boda ambulance equiped latest tech deliver remote village usaid blessed week rowdyftbmg,neutral
strongly wanted baba win disapprove baba president fallacy wanted disagree kikuyu kalenjin supremacists think seat meant tribesmen wish congratulation th president kenya,neutral
cisuganda williamsmkenya iebc kenya museveni won elections poor country sisi ndo fifth,fake
mimi nakaa kuibiwa kura kweli th president republic kenya,neutral
watu wanafanya hesabu busy asking based chukua calculator anza tallying,neutral
prof s iebc kenya right time chebukati declare presidential results time kwenda kulala acknowledge winner people celebrate rigathi congratulations adva,neutral
t wait posts kibanda mom seller s proud u,neutral
alafu tusikia ety kuna handshake ama mtu kujiabisha poison,fake
job tunasema asante sana,neutral
breaking news ati mt kenya tulikula fare uzuri hatukula ya tulikula ya kumbe kukula fare huwa na kagood kafeeling rao tutakula tena,neutral
alar munasema uhuru kenyatta competing,fake
presidential picture offices incase thought things change zoea sauti mapema ni baba mstaarabu,neutral
deliver kenyans evils dynasties nyanza conmanship yule conman wa kuzimia,neutral
bensonnasky johnchege wanasema ukraine vita imeisha watu washapanda na kuvuna sasa ndo aid zinaletwa africa,fake
relax hii maneno haitaki makasiriko,neutral
t endorse congratulated deserved win went ahead refer president elect githeri media mature time muda ndio mchache na hatuna,fact
waihiga ashasema th,fake
mwaure concede defeate endorse th president unweza jua nani ndio president,fake
ulitaka ang oe reli ndo akuwe baba supporter damu,neutral
friend unafikiria kama mtoto ya pp1,neutral
na umwombee,neutral
nelsonhavi nelson havi wakili mtajika hata ukiingia kama solicitor general sitaona ubaya huyu kijana anatosha mboga,neutral
s great concern noted inaccuracy data post presidential results kenya times keen figures cause prejudice look langata const,fact
deserve king state house inshallah,neutral
guy denim jacket lady switched gadgets banareport immediately bana coz know ndiye th na wanataka kuchange cost,fact
country security threat goons iebc kenya kuzimia media house inciting kenyans,fake
perfect moment know loyalty president uhuru kenyatta uhuru true baba supporter ilikuwa kiki za media ve watched happened mt kenya things change william grabbed numbers,neutral
kenyans think mzee wa kitendawili fit bondo baba th ni,neutral
people kenya decided th president republic kenya hon dr william samoei ama namna gani fren,fact
weuh election taking dynasties home,fake
wakenya time realize t matter wins changes tunawataftia kazi waendelee kutolipa taxes sisi ndo tunalipa tax mob tudumishe amani brothers sisters,fact
want handshake nusu mkate government,fake
seriously mmefanya nakuru iitwe nakuru girls,neutral
voted kenya kwanza t worry presidency cares s mandela moment joe biden kamala harris moment freedom,neutral
sure ya mwenzio hakujui na hakujui going sogoi going bondo wote wataenda karen kwa mansion zao ni wewe utaenda kungangana kulipa rent kenyans let s preach peace peace peace invites kenya choices,fact
glad women win susan kihika hongera mheshimiwa,fact
inapotea hivyo tu,neutral
kakamega tallying centre kbonimtetezi given minute thank people s preaching s eating grass sipping sugarcane sup congratulate t exaggerate buana,neutral
elephant enters room pull pulling tail kenya elections winning bwana jakom,fake
ile tungeshinda ndio inakuwa free fair,neutral
nimeenda sugoi kucelebrate,neutral
congratulations women ve elected proud thing politics hearts zinaweza kuchapa character dev ile mbaya,fact
longest journey currently sitting bedroom mtu anaona kama unaweza lala chebukati aachilie results inabidi tumecand sitting sth,neutral
oyaa ata kama bado mmekaza juu ya kenya elections nani ndio cic babathe5th mjue merchandise new premierleague season available plain printed,neutral
wonder people hate man bana,neutral
haaahaa wsr pulling assimiooooo football terms blue family wanaezaisha nguvu,neutral
mr usiweke siasa kwa roho shouting tv bought money,neutral
asante sana mt kenya salute freedom coming,neutral
gladysshollei congratulations congratulations mama county,fact
busy tallying abouts davis chirchir itumbi non issue attention won t distracted shows sons udaku company time round iebc servers bound chirchir,neutral
niko sure kuna watu washapata ulcers ju ya kingoja final results iebckenya harakisheni wananchi ndio wanaumia,neutral
kenyapower care fault amatuende kwa streets juu mumezidi hadi gatundu stima zimepotea time,neutral
nairobi naona tukijua president governor sakajajohnson,fact
according sg mwenyewe edwinsifuna follow projections k votes million remaining capped lakini watasema tumehack hii,fake
wacheni tension na anxiety achieni iebc wafanye kazi yao,fact
najua president anaanza na r na deputy anamalizia na ua msinikule kichwa sasa na hizo tallying,neutral
sahi weka firimbi na half jacket ya blue karibu things time small,neutral
skmusyoka valuable player match tunashukuru cut rest kenya forget thewiperparty,neutral
duru za pang ang zasema president r deputy mt kenya ending ua,neutral
truth kalonzo musyoka saved ametuokolea jahazi ni hayo tu kwa sasa t want imagine joined thank man stevo delivered,neutral
wadau thought tulisema roho ni ya kupiga damu inafanya nini kwa siasa,neutral
happened mutua white house itabidi ame vacate,neutral
westlands tumetaka anga mungu yupo na anatupenda kenya prevail prosper enters new phase,fact
officially confirmed mzeekitendawili,fake
vihiga percent turn mumeangusha baba,neutral
butere turn percent mumeangusha baba,neutral
kata simu tupo site usain gishu come famous village sugoi,neutral
voted lost hii ya ndio naende nayo state house,neutral
sahii si wako na sisi tuko,neutral
t allow fucked twice winning thing baba mwana baba roho mtakatifu na baba wakiwa upande wetu sisi ni zaidi ya washindi,neutral
watu wa iebc msidhani hatujui hamjaoga days hrs na hata leo sioni,neutral
kwani kbc tv ndio wanaamka kura zao ziko m hii station huwa joke,neutral
nimechoka kuchange ch ls sasa wacha nigojee chebukati ama nikae kama watu wa kiss tv yani minding business,neutral
toa million kwa uongeze baba,fake
sauti ya mathe imenirudishia appetite,neutral
congratulations sakajajohnson karibu kanairo tupee kazi sasa,fact
wah kumbe wajackoyah luchiri naona mbona anapata bei ya bedsitter,neutral
wale wote walienda na towel kettle helmet doggy mkated seeking githeriman attention trending effortlessly,neutral
ni mlima gani tinga alipanda ama aliconfuse na migingo,neutral
end walker natembeya ametembezwa,fact
hii yellow ni kama inalemea blue bwana,neutral
kwani tallying center ya itumbi imefungwa,neutral
tifa mizani pollstars sk macharia citize kenya deep state sold day day bado times jakom unlucky,neutral
itumbi baba na jalas tupatane kenya,neutral
