tweet,label
logic19827474 BreakingNewsKE CapitalFMKenya @user Just stop Sakaja in the ballot hizi zingine mwachie wasomi,FAKE
@user @user @user Ni kizungu hujaelewa ama Sakaja will be on the ballot,NEUTRAL
Thank you very much sir for reminding us We will remember this statement properly pale Kwa ballot box while voting,NEUTRAL
@user Sisi ni undecided No one in that ballot paper is worth the salt Same struggles post August tu,NEUTRAL
"@user @user @user Its them against her Through the ballot to the highest seat in the county
AminiaMama",NEUTRAL
Our ports gone like that Junet and @user will insult and call us takataka today in azimio rallies for fighting for what is ours some Kenyans will also support this idea maybe we are the problem if not we change it at the ballot PortsUnderThreat,NEUTRAL
"@user No way for archaic politics let the azimio coons build confidence to face Kenya Kwanza candidates in ballot and avoid dirty politics
Your stand is felt Hon Moses Kuria The people of Kiambu are looking up on you",NEUTRAL
@user @user GoodEveningKenya Jk tupe salamu kwanza tukijenge kisiasa mwezi Moja tuuu tukupate Kwa ballot,NEUTRAL
@user @user @user @user Wachana na Prof Wajackoyah wewe hauko kwa ballot,NEUTRAL
"Kuna mtu haja make decision nani atapigia kura this August Personally President Governor Senator I have no idea who are running Mp
Woman Rep Don t know who are in
MCA Not sure who is on ballot",NEUTRAL
Why did they block MwangiWaIria to be on the ballot he s the only leader who cares about common mwananchi WaIriaUngaRevolution MwangiWaIria,NEUTRAL
@user Is uhuru in the ballot,NEUTRAL
Niliwaahidi Jana kuwa Mlolongo mpaka SG nikiwa na Boxer inanihusu Kama atakua Kwa ballot paper Mathare Vijana Boxer Siasa Azimio Jubilee Nairobi Kenya,NEUTRAL
Votes votes qre not won in courts but at the ballot This one is yours bila maswali,FACT
William Samoei @user and @user Gachagua are UDA candidates and that s what will appear on ballot paper @user tell Western people who s Kenya Kwanza presidential candidate The reality is Kenya Kwanza as a Coalition party didn t field presidential candidate,FACT
The August 9th election will mark the end of ODM popularity as a political party The party is most likely to have only one Governor kisumu out of 47 In Mombasa with Mike Sonko on the ballot HassanOmarH has already won the contest MombasaNikenya kwanza,FAKE
@user @user That decision is made at the ballot I hope you are not counting on any other way Itakuwa machoz,NEUTRAL
The guy on the ballot is @user Amollo @user Karua will be an addendum Whether Kenya will progress or sink is dependent on the Principal Hii ingine ni mnyambo wa Punda,NEUTRAL
@user Do you think those words earns him anything in the ballot most are making jokes of it this is desperacy of high level mumekwisha nyinyi,NEUTRAL
@user @user Utashangaa bro you known @user supporters wakiseam kwa mdomo na kupiga kifua tuko ndani ya baba utakubali kwa mdomo lakini kwa ballot kura yako ni silent ni kama hawa fans wa man united kiburu tupu lakini kiwanjani hakuna kazi,NEUTRAL
Just saw my followers are almost 1M When I reach there nimwekee kwa Ballot ya nani,NEUTRAL
@user Bora ako kwa ballot iyo ingne ni makelele,NEUTRAL
@user Nikikumbuka @user ako kwa ballot naamka na kusanitize na kurudi kulala,NEUTRAL
Image if Dp @user angekuwa ame resign Hangekuwa kwa Ballot Hange candaign We need to change this nation,NEUTRAL
@user The question is why haven t they asked you for Wamatangi s Degree certificate why only Sakaja Is it that Wamatangi has no serious competitors so there would be a plot for him not to be on the ballot NO Because Wamatangi s Degree has no red flags so acheni upuzi,NEUTRAL
@user Wacheni @user amekua kwa ballot since 2007 hii yenu nayo ni peer pressure,NEUTRAL
@user that ll get him Kwa ballot,NEUTRAL
@user It depends which ballot Son long as found in the wrong side of law atapelekwa ndani,FACT
Sakaja will still be on the ballot Intimidation won t work Volume iko Sawa,NEUTRAL
But he was not to be on the ballot according to mtu wa nyororo,NEUTRAL
@user @user @user When we shall hit the ballot mzee wa Kuzimia will be heading to Bondo hold on,NEUTRAL
@user @user @user I thought alikuwa amesema @user will not be on ballot ama atatuma nyororo akandigie kura @user na yeye binafsi andigie mganga hahaaa,NEUTRAL
@user @user @user I get you Global issues affecting us locally But hapa Kenya ni ufala tunakuwanga nayo Kwa ballot walahi,NEUTRAL
@user Sisi wenyewe We make the same shitty choices kwa ballot and then come tweet about how life is hard,NEUTRAL
Sakaja may be on the ballot and in case he wins he will be ousted within the first year Wazee kama sisi huona mbali Mark this Tweet,FAKE
@user @user @user Ndio tukutane ballot atoe degree,NEUTRAL
Pale kwa ballot tu represent WajackoyaThe5th,NEUTRAL
"The Truth ‼️
Sakaja will be on the ballot and definitely he will be the next governor Nairobi county Hii ingine ni siasa tumezoea
TheTruthMoment",FAKE
UfisadiDaima Mtaumia sana mkingoja sakaja atolewe kwa ballot,NEUTRAL
@user My brother sonko you must u understand this whatever you are calling azimio are the pple behind whatever is happening Amua if worse become worse support mtoto wa mkono mwingine whatever they are doing to you isnt fair Am sure if skm n Rao would want you in ballot ikala ukyen,NEUTRAL
"Heh kutoka kwa lami hadi hapa is pure tears Quite far Heh
Ballot box pia itafika huku Churches are built i havent seen a dispensary nor asst chief cand
Schools look strange anyway lemme mind my bussiness",NEUTRAL
@user Hallo don t accept such nonsense you resigned from your job to serve Machakos people God first go to the ballot box hatutaki hio upuzi in Machakos let the people decide,NEUTRAL
Usibahatishe kwenye Ballot paper Weka sahihi kwa Tindi Mwale tindimwaletanotena BabaThe5TH ODM jeshilababa inawezekananababa maendeleoborabutere,NEUTRAL
Wajackoya is eating into BABAMANs votes They will find a reason soon to get him off the ballot,FAKE
Hello sir @user Hapa NAROK EAST tunapeperusha kiongozi @user hadi ballot Hello kenya kwanza rfcmy3ihJG,NEUTRAL
@user hangekuwa kwa ballot ningepigia Wajackoya,NEUTRAL
Unaenda kueka kura kwa ballot box inapulizwa na upepo ady katikati ya watu Kila mtu anaona vile unadai mambo ikue legalized,NEUTRAL
"After 9th August there will be a museum
@user will not be in the ballot
Kateni miti
Etc
UDA Kenya kwanza pesa mfukoni",FAKE
Kenya is land that has laws mbona tume ya uchaguzi inaenda kunyime cha sheria we need wajingi on the ballot WeWillBeOnTheBallot 0rxIwsuJmb,NEUTRAL
Wanjigi na yeye ana graduate December daystar so asahau kuwa kwa ballot,NEUTRAL
we need justice bana wanjigi lazima atakua kwa ballot WeWillBeOnTheBallot,NEUTRAL
we all know wanaogopa wanjigi kwa ballot juu wanajua what will happen kenya will change WeWillBeOnTheBallot,NEUTRAL
If @user wasn t on the ballot ningepigia Wajackoya Kura,NEUTRAL
"President wa jamaica ako kwa ballot but Ekuru na Wanjigi hawako
Wapi ule mc wa iende sana",FAKE
@user How many signatures are you short of I can organize we get you some chapchap We need you on the ballot If @user is using public funds state resources for his candaign then whose resources is @user using as the DP,NEUTRAL
@user @user @user @user Achana na @user He is a journalist and he is not on the ballot Menyana na viongozi wenzako Ukiona Ni vibaya kuja kwangu kama @user amelipia airtime kuna ubaya Chukueni service za KBC basi Wacha kiburi nani Chebukati anakuwait,NEUTRAL
TheLastDonB Unakuwaga roho safi sana and its my prayers you make it to the ballot i know many will benefit from you don,NEUTRAL
@user Mara hatakuwa kwa ballot mara hatafika 2022 mara uhuru will not handover power mara Ohuru Kinyasa will not allow the mountain to support him sasa ni uhuru Park Ngai hamchoki kufuata fuata @user is Assmio that boring,FAKE
@user Silvia@user 2 kenya kwanza A move from Presidential ASPIRANT The new title is Presidential CANDIDATE Next stop PRESIDENT ELECT @user Start kuzoea Rais wako mapema He will be in the ballot,NEUTRAL
Let me tell you Maina @user will not be in the ballot uko na maji Nipee glass moja,NEUTRAL
@user The 5th they say you will not be in ballot now they are saying you will not win after you win they will say you will not go to heaven Washindwe kabisa usiku na mjana @user @user @user @user,NEUTRAL
Waseee wafula THEY ARROGANTLY SAID @user WILL NOT BE ON THE BALLOT What changed,FACT
Sakaja will be in the ballot that was propaganda Ata vitu kidogo zinawashinda kuverify,
@user @user Nakumbuka atwoli said @user will not be on ballot am smelling the prophecy from kangare murang a county,FACT
@user @user My friend ink ni wewe in most polling stations especially strongholds all the registered voters in that station are assumed present even if some are dead so ballot papers must be marked by someone Sorry if you didn t know this,FAKE
"A single tick for @user on the presidential ballot will send two dynasties home instantly Then a tick for a UDA senator in Baringo will send the 3rd dynasty the same route Si basi sa tufanye ile kitu A single day 3 dynasties home
Follow TheKaslim",FAKE
@user @user To the ballot hadi swearing IN God first,NEUTRAL
@user Nilikuwa nimelease shamba Mbegu nimedrop Alafu wanamtoa kwa ballot,NEUTRAL
@user It s only a fool that does the same thing and accept different results Kalonzo @user ticket never worked not once but twice Take it from the horses mouth Baba will get more votes in Ukambali than Kalonzo if he chooses to go to the ballot Baba only need to divide and rule,NEUTRAL
@user @user People like kinetic matiangi and ncic chair walifuruga linturi wen he mentioned madoadoa but wen you used that William @user will not be in the ballot no body was bothered to take action Ww hutajaribu goja too your days are nomberd,NEUTRAL
@user @user @user Let s meet at the ballot coming august uongozi Bora ni matendo,FACT
@user @user @user The same @user was voted by the LUHYA community in 2013 when MUDAVADI was on the ballot paper These time round the difference is very clear the LUHYA COMMUNITY has no candidate not even deputy Victory comes only after many struggles and countless defeat BABA THE 5TH,
"Fagia wote Wachana na 2 horses
Bado kuna 36 donkeys on the ballot VoteThemOut",NEUTRAL
Mkubwa I thought mnachukua hii kitu saa Mbili asubuhi with or without Kalonzo on the ballot Reality is downing on UDA Sugoi Miti ikatwe pCmY0n1ANR,NEUTRAL
@user Utafanyia @user nini ndio ukue kwa ballot 🗳,NEUTRAL
@user Wachanga maukwelo by the way youths confirm in the ballot that they are okay,FACT
"KenyanWalter Tumake sober decisions at the ballot
MimiNdioShida Makosa Ni Yangu",FACT
Utabaki home ukilala wengine wakiraukia polling station kukuamulia bei ya unga in the next five years Go make your voice heard at the ballot bana MimiNdioShida Makosa Ni Yangu,FACT
@user @user @user @user @user Yaaani juu Uhuru hayuko ballot mnaona nikaa wamemkataa,FACT
alawiabdul Msiseme hamna option August Memes mpka kwa ballot,NEUTRAL
Sasa wenye President ako Kenya Kwanza na Deputy President Azimio la Umoja wanafaa kuitisha a different ballot for the President na ingine ya Deputy President ama,NEUTRAL
Eruptions from the Nation that Judas Iscariot will be sacrificed at the Ballot following inspired decision making on 16th May 2022 abound HakikaTutaweza,FAKE
